poll_id,pollster_id,pollster,sponsor_ids,sponsors,display_name,pollster_rating_id,pollster_rating_name,numeric_grade,pollscore,methodology,transparency_score,state,start_date,end_date,sponsor_candidate_id,sponsor_candidate,sponsor_candidate_party,endorsed_candidate_id,endorsed_candidate_name,endorsed_candidate_party,question_id,sample_size,population,subpopulation,population_full,tracking,created_at,notes,url,url_article,url_topline,url_crosstab,source,internal,partisan,race_id,cycle,office_type,seat_number,seat_name,election_date,stage,nationwide_batch,ranked_choice_reallocated,ranked_choice_round,party,answer,candidate_id,candidate_name,pct
88265,1773,Research America,682,University of Mary Washington CLMS,Research America,268,Repass,0.7,1.7,Live Phone/Online Panel,4.0,Virginia,9/3/24,9/9/24,,"",,,,,210743,1000,a,,a,,9/25/24 14:16,"",https://www.umw.edu/news/2024/09/24/a-look-ahead-at-the-2025-gubernatorial-contest-through-umw-center-for-leadership-and-media-studies-poll/,https://www.umw.edu/news/2024/09/24/a-look-ahead-at-the-2025-gubernatorial-contest-through-umw-center-for-leadership-and-media-studies-poll/,https://www.umw.edu/news/wp-content/uploads/sites/7/2024/09/UMW-Survey-Topline-Two-1.pdf,https://www.umw.edu/news/wp-content/uploads/sites/7/2024/09/Survey-Results-2024_16-page.pdf,"",,,10012,2025,Governor,0,,11/4/25,general,false,false,,REP,Sears,31081,Winsome Sears,39.0
88265,1773,Research America,682,University of Mary Washington CLMS,Research America,268,Repass,0.7,1.7,Live Phone/Online Panel,4.0,Virginia,9/3/24,9/9/24,,"",,,,,210744,1000,a,,a,,9/25/24 14:18,"",https://www.umw.edu/news/2024/09/24/a-look-ahead-at-the-2025-gubernatorial-contest-through-umw-center-for-leadership-and-media-studies-poll/,https://www.umw.edu/news/2024/09/24/a-look-ahead-at-the-2025-gubernatorial-contest-through-umw-center-for-leadership-and-media-studies-poll/,https://www.umw.edu/news/wp-content/uploads/sites/7/2024/09/UMW-Survey-Topline-Two-1.pdf,https://www.umw.edu/news/wp-content/uploads/sites/7/2024/09/Survey-Results-2024_16-page.pdf,"",,,10012,2025,Governor,0,,11/4/25,general,false,false,,DEM,Spanberger,31079,Abigail A. Spanberger,40.0
88265,1773,Research America,682,University of Mary Washington CLMS,Research America,268,Repass,0.7,1.7,Live Phone/Online Panel,4.0,Virginia,9/3/24,9/9/24,,"",,,,,210744,1000,a,,a,,9/25/24 14:18,"",https://www.umw.edu/news/2024/09/24/a-look-ahead-at-the-2025-gubernatorial-contest-through-umw-center-for-leadership-and-media-studies-poll/,https://www.umw.edu/news/2024/09/24/a-look-ahead-at-the-2025-gubernatorial-contest-through-umw-center-for-leadership-and-media-studies-poll/,https://www.umw.edu/news/wp-content/uploads/sites/7/2024/09/UMW-Survey-Topline-Two-1.pdf,https://www.umw.edu/news/wp-content/uploads/sites/7/2024/09/Survey-Results-2024_16-page.pdf,"",,,10012,2025,Governor,0,,11/4/25,general,false,false,,REP,Miyares,31080,Jason S. Miyares,39.0
88095,396,Quinnipiac,"","",Quinnipiac University,267,Quinnipiac University,2.8,-0.5,Live Phone,9.0,North Carolina,9/4/24,9/8/24,,"",,,,,208308,940,lv,,lv,,9/9/24 20:28,"",https://poll.qu.edu/poll-release?releaseid=3904,https://poll.qu.edu/poll-release?releaseid=3904,,https://poll.qu.edu/images/polling/nc/nc09092024_crosstabs_swlk99.pdf,"",,,9502,2024,Governor,0,,11/5/24,general,false,false,,DEM,Stein,30167,Joshua Harold Stein,51.0
88095,396,Quinnipiac,"","",Quinnipiac University,267,Quinnipiac University,2.8,-0.5,Live Phone,9.0,North Carolina,9/4/24,9/8/24,,"",,,,,208308,940,lv,,lv,,9/9/24 20:28,"",https://poll.qu.edu/poll-release?releaseid=3904,https://poll.qu.edu/poll-release?releaseid=3904,,https://poll.qu.edu/images/polling/nc/nc09092024_crosstabs_swlk99.pdf,"",,,9502,2024,Governor,0,,11/5/24,general,false,false,,REP,Robinson,30168,Mark Keith Robinson,41.0
88095,396,Quinnipiac,"","",Quinnipiac University,267,Quinnipiac University,2.8,-0.5,Live Phone,9.0,North Carolina,9/4/24,9/8/24,,"",,,,,208308,940,lv,,lv,,9/9/24 20:28,"",https://poll.qu.edu/poll-release?releaseid=3904,https://poll.qu.edu/poll-release?releaseid=3904,,https://poll.qu.edu/images/polling/nc/nc09092024_crosstabs_swlk99.pdf,"",,,9502,2024,Governor,0,,11/5/24,general,false,false,,GRE,Turner,31761,Michael Wayne Turner,1.0
88095,396,Quinnipiac,"","",Quinnipiac University,267,Quinnipiac University,2.8,-0.5,Live Phone,9.0,North Carolina,9/4/24,9/8/24,,"",,,,,208308,940,lv,,lv,,9/9/24 20:28,"",https://poll.qu.edu/poll-release?releaseid=3904,https://poll.qu.edu/poll-release?releaseid=3904,,https://poll.qu.edu/images/polling/nc/nc09092024_crosstabs_swlk99.pdf,"",,,9502,2024,Governor,0,,11/5/24,general,false,false,,LIB,Ross,31763,Mike Ross,2.0
88095,396,Quinnipiac,"","",Quinnipiac University,267,Quinnipiac University,2.8,-0.5,Live Phone,9.0,North Carolina,9/4/24,9/8/24,,"",,,,,208308,940,lv,,lv,,9/9/24 20:28,"",https://poll.qu.edu/poll-release?releaseid=3904,https://poll.qu.edu/poll-release?releaseid=3904,,https://poll.qu.edu/images/polling/nc/nc09092024_crosstabs_swlk99.pdf,"",,,9502,2024,Governor,0,,11/5/24,general,false,false,,CON,Smith,37427,Walter Vinny Smith,1.0
88095,396,Quinnipiac,"","",Quinnipiac University,267,Quinnipiac University,2.8,-0.5,Live Phone,9.0,North Carolina,9/4/24,9/8/24,,"",,,,,208365,940,lv,,lv,,9/10/24 09:36,"",https://poll.qu.edu/poll-release?releaseid=3904,https://poll.qu.edu/poll-release?releaseid=3904,,https://poll.qu.edu/images/polling/nc/nc09092024_crosstabs_swlk99.pdf,"",,,9502,2024,Governor,0,,11/5/24,general,false,false,,DEM,Stein,30167,Joshua Harold Stein,54.0
88095,396,Quinnipiac,"","",Quinnipiac University,267,Quinnipiac University,2.8,-0.5,Live Phone,9.0,North Carolina,9/4/24,9/8/24,,"",,,,,208365,940,lv,,lv,,9/10/24 09:36,"",https://poll.qu.edu/poll-release?releaseid=3904,https://poll.qu.edu/poll-release?releaseid=3904,,https://poll.qu.edu/images/polling/nc/nc09092024_crosstabs_swlk99.pdf,"",,,9502,2024,Governor,0,,11/5/24,general,false,false,,REP,Robinson,30168,Mark Keith Robinson,42.0
88094,1189,Morning Consult,"","",Morning Consult,218,Morning Consult,1.9,-0.3,Online Panel,3.0,North Carolina,8/30/24,9/8/24,,"",,,,,208307,1369,lv,,lv,,9/9/24 20:28,"",https://pro.morningconsult.com/trackers/2024-election-state-polls,https://pro.morningconsult.com/trackers/2024-election-state-polls,,,"",,,9502,2024,Governor,0,,11/5/24,general,false,false,,DEM,Stein,30167,Joshua Harold Stein,50.4
88094,1189,Morning Consult,"","",Morning Consult,218,Morning Consult,1.9,-0.3,Online Panel,3.0,North Carolina,8/30/24,9/8/24,,"",,,,,208307,1369,lv,,lv,,9/9/24 20:28,"",https://pro.morningconsult.com/trackers/2024-election-state-polls,https://pro.morningconsult.com/trackers/2024-election-state-polls,,,"",,,9502,2024,Governor,0,,11/5/24,general,false,false,,REP,Robinson,30168,Mark Keith Robinson,36.97
88083,460,SurveyUSA,241,WRAL News,SurveyUSA,325,SurveyUSA,2.8,-1.3,Online Panel,8.0,North Carolina,9/4/24,9/7/24,,"",,,,,209121,676,lv,,lv,,9/10/24 19:30,"",https://www.wral.com/story/stein-boosted-by-conservatives-carries-wider-lead-against-robinson-in-race-for-nc-governor-wral-news-poll-shows/21617869/,https://www.wral.com/story/stein-boosted-by-conservatives-carries-wider-lead-against-robinson-in-race-for-nc-governor-wral-news-poll-shows/21617869/,,https://www.surveyusa.com/client/PollReport.aspx?g=2ace28b3-222b-4fdb-bf4b-2dc443ac085c,"",,,9502,2024,Governor,0,,11/5/24,general,false,false,,DEM,Stein,30167,Joshua Harold Stein,51.0
88083,460,SurveyUSA,241,WRAL News,SurveyUSA,325,SurveyUSA,2.8,-1.3,Online Panel,8.0,North Carolina,9/4/24,9/7/24,,"",,,,,209121,676,lv,,lv,,9/10/24 19:30,"",https://www.wral.com/story/stein-boosted-by-conservatives-carries-wider-lead-against-robinson-in-race-for-nc-governor-wral-news-poll-shows/21617869/,https://www.wral.com/story/stein-boosted-by-conservatives-carries-wider-lead-against-robinson-in-race-for-nc-governor-wral-news-poll-shows/21617869/,,https://www.surveyusa.com/client/PollReport.aspx?g=2ace28b3-222b-4fdb-bf4b-2dc443ac085c,"",,,9502,2024,Governor,0,,11/5/24,general,false,false,,REP,Robinson,30168,Mark Keith Robinson,37.0
88077,1801,Florida Atlantic University/Mainstreet Research,"","",Florida Atlantic University PolCom Lab/Mainstreet Research,770,Florida Atlantic University PolCom Lab/Mainstreet Research,,,IVR/Online Panel,6.0,North Carolina,9/5/24,9/6/24,,"",,,,,208238,692,rv,,rv,,9/9/24 14:13,"",https://www.faupolling.com/https-www-faupolling-com-wp-content-uploads-2024-09-mainstreet_ga_sept_2024_public-pdf/,https://www.faupolling.com/https-www-faupolling-com-wp-content-uploads-2024-09-mainstreet_ga_sept_2024_public-pdf/,https://www.faupolling.com/wp-content/uploads/2024/09/Mainstreet_NC_Sept_2024_Public-1.pdf,,"",false,,9502,2024,Governor,0,,11/5/24,general,false,false,,DEM,Stein,30167,Joshua Harold Stein,48.0
88077,1801,Florida Atlantic University/Mainstreet Research,"","",Florida Atlantic University PolCom Lab/Mainstreet Research,770,Florida Atlantic University PolCom Lab/Mainstreet Research,,,IVR/Online Panel,6.0,North Carolina,9/5/24,9/6/24,,"",,,,,208238,692,rv,,rv,,9/9/24 14:13,"",https://www.faupolling.com/https-www-faupolling-com-wp-content-uploads-2024-09-mainstreet_ga_sept_2024_public-pdf/,https://www.faupolling.com/https-www-faupolling-com-wp-content-uploads-2024-09-mainstreet_ga_sept_2024_public-pdf/,https://www.faupolling.com/wp-content/uploads/2024/09/Mainstreet_NC_Sept_2024_Public-1.pdf,,"",false,,9502,2024,Governor,0,,11/5/24,general,false,false,,REP,Robinson,30168,Mark Keith Robinson,38.0
88077,1801,Florida Atlantic University/Mainstreet Research,"","",Florida Atlantic University PolCom Lab/Mainstreet Research,770,Florida Atlantic University PolCom Lab/Mainstreet Research,,,IVR/Online Panel,6.0,North Carolina,9/5/24,9/6/24,,"",,,,,208239,619,lv,,lv,,9/9/24 14:13,"",https://www.faupolling.com/https-www-faupolling-com-wp-content-uploads-2024-09-mainstreet_ga_sept_2024_public-pdf/,https://www.faupolling.com/https-www-faupolling-com-wp-content-uploads-2024-09-mainstreet_ga_sept_2024_public-pdf/,https://www.faupolling.com/wp-content/uploads/2024/09/Mainstreet_NC_Sept_2024_Public-1.pdf,,"",false,,9502,2024,Governor,0,,11/5/24,general,false,false,,DEM,Stein,30167,Joshua Harold Stein,50.0
88077,1801,Florida Atlantic University/Mainstreet Research,"","",Florida Atlantic University PolCom Lab/Mainstreet Research,770,Florida Atlantic University PolCom Lab/Mainstreet Research,,,IVR/Online Panel,6.0,North Carolina,9/5/24,9/6/24,,"",,,,,208239,619,lv,,lv,,9/9/24 14:13,"",https://www.faupolling.com/https-www-faupolling-com-wp-content-uploads-2024-09-mainstreet_ga_sept_2024_public-pdf/,https://www.faupolling.com/https-www-faupolling-com-wp-content-uploads-2024-09-mainstreet_ga_sept_2024_public-pdf/,https://www.faupolling.com/wp-content/uploads/2024/09/Mainstreet_NC_Sept_2024_Public-1.pdf,,"",false,,9502,2024,Governor,0,,11/5/24,general,false,false,,REP,Robinson,30168,Mark Keith Robinson,39.0
88149,140,Elway,2135,Cascade PBS (KCTS),Elway Research,87,Elway Research,1.9,-0.2,Live Phone/Text-to-Web,6.0,Washington,9/3/24,9/6/24,,"",,,,,209256,403,rv,,rv,,9/12/24 19:58,"",https://www.cascadepbs.org/politics/2024/09/washington-voters-are-leaning-toward-bob-ferguson-governor-race,https://www.cascadepbs.org/politics/2024/09/washington-voters-are-leaning-toward-bob-ferguson-governor-race,,,"",,,9546,2024,Governor,0,,11/5/24,general,false,false,,DEM,Ferguson,31118,Bob Ferguson,50.0
88149,140,Elway,2135,Cascade PBS (KCTS),Elway Research,87,Elway Research,1.9,-0.2,Live Phone/Text-to-Web,6.0,Washington,9/3/24,9/6/24,,"",,,,,209256,403,rv,,rv,,9/12/24 19:58,"",https://www.cascadepbs.org/politics/2024/09/washington-voters-are-leaning-toward-bob-ferguson-governor-race,https://www.cascadepbs.org/politics/2024/09/washington-voters-are-leaning-toward-bob-ferguson-governor-race,,,"",,,9546,2024,Governor,0,,11/5/24,general,false,false,,REP,Reichert,31119,David G. Reichert,39.0
88106,1056,Remington,421,Missouri Scout,Remington Research Group,279,Remington Research Group,2.6,-0.6,,7.0,Missouri,9/4/24,9/5/24,,"",,,,,208366,816,lv,,lv,,9/10/24 09:36,"",https://moscout.com/daily-updates-1/2024/9/7/moscout-weekender-statewide-poll-hallway-optimistic-pro-choice-ip-in-limbo-wwtw-and-more,https://moscout.com/daily-updates-1/2024/9/7/moscout-weekender-statewide-poll-hallway-optimistic-pro-choice-ip-in-limbo-wwtw-and-more,,,"",,,9540,2024,Governor,0,,11/5/24,general,false,false,,DEM,Quade,31106,Crystal Quade,34.0
88106,1056,Remington,421,Missouri Scout,Remington Research Group,279,Remington Research Group,2.6,-0.6,,7.0,Missouri,9/4/24,9/5/24,,"",,,,,208366,816,lv,,lv,,9/10/24 09:36,"",https://moscout.com/daily-updates-1/2024/9/7/moscout-weekender-statewide-poll-hallway-optimistic-pro-choice-ip-in-limbo-wwtw-and-more,https://moscout.com/daily-updates-1/2024/9/7/moscout-weekender-statewide-poll-hallway-optimistic-pro-choice-ip-in-limbo-wwtw-and-more,,,"",,,9540,2024,Governor,0,,11/5/24,general,false,false,,REP,Kehoe,31107,Mike Kehoe,52.0
88074,1378,Lighthouse Research,1007,Utah Debate Comission,Lighthouse Research,483,Lighthouse Research,,,,1.0,Utah,8/29/24,9/4/24,,"",,,,,208166,518,rv,,rv,,9/9/24 11:38,"",https://x.com/MichelleLQuist/status/1832777275500380470,https://x.com/MichelleLQuist/status/1832777275500380470,,,"",,,9544,2024,Governor,0,,11/5/24,general,false,false,,DEM,King,36877,Brian S. King,27.0
88074,1378,Lighthouse Research,1007,Utah Debate Comission,Lighthouse Research,483,Lighthouse Research,,,,1.0,Utah,8/29/24,9/4/24,,"",,,,,208166,518,rv,,rv,,9/9/24 11:38,"",https://x.com/MichelleLQuist/status/1832777275500380470,https://x.com/MichelleLQuist/status/1832777275500380470,,,"",,,9544,2024,Governor,0,,11/5/24,general,false,false,,REP,Cox,31544,Spencer J. Cox,48.1
88074,1378,Lighthouse Research,1007,Utah Debate Comission,Lighthouse Research,483,Lighthouse Research,,,,1.0,Utah,8/29/24,9/4/24,,"",,,,,208166,518,rv,,rv,,9/9/24 11:38,"",https://x.com/MichelleLQuist/status/1832777275500380470,https://x.com/MichelleLQuist/status/1832777275500380470,,,"",,,9544,2024,Governor,0,,11/5/24,general,false,false,,IAP,Williams,37330,Tommy Williams,4.2
88074,1378,Lighthouse Research,1007,Utah Debate Comission,Lighthouse Research,483,Lighthouse Research,,,,1.0,Utah,8/29/24,9/4/24,,"",,,,,208166,518,rv,,rv,,9/9/24 11:38,"",https://x.com/MichelleLQuist/status/1832777275500380470,https://x.com/MichelleLQuist/status/1832777275500380470,,,"",,,9544,2024,Governor,0,,11/5/24,general,false,false,,LIB,Latham,37331,James Robert Latham,6.8
88074,1378,Lighthouse Research,1007,Utah Debate Comission,Lighthouse Research,483,Lighthouse Research,,,,1.0,Utah,8/29/24,9/4/24,,"",,,,,208166,518,rv,,rv,,9/9/24 11:38,"",https://x.com/MichelleLQuist/status/1832777275500380470,https://x.com/MichelleLQuist/status/1832777275500380470,,,"",,,9544,2024,Governor,0,,11/5/24,general,false,false,,IND,Tomeny,37448,Tom Tomeny,2.3
88151,940,Lake Research,"","",Lake Research Partners,165,Lake Research Partners,1.2,0.1,Live Phone,1.0,Indiana,8/26/24,9/2/24,37463,Destiny Scott Wells,DEM,,,,209297,600,lv,,lv,,9/13/24 08:40,"",https://www.nwitimes.com/news/state-regional/government-politics/elections/indiana-attorney-general-race-poll/article_7050143c-7132-11ef-9faa-a707d102a2f9.html,https://www.nwitimes.com/news/state-regional/government-politics/elections/indiana-attorney-general-race-poll/article_7050143c-7132-11ef-9faa-a707d102a2f9.html,https://bloximages.chicago2.vip.townnews.com/nwitimes.com/content/tncms/assets/v3/editorial/6/6a/66a733d6-713a-11ef-9b4e-c7eb2d0ecf5c/66e33c7497986.pdf.pdf,,"",true,DEM,9539,2024,Governor,0,,11/5/24,general,false,false,,DEM,McCormick,31062,Jennifer McCormick,39.0
88151,940,Lake Research,"","",Lake Research Partners,165,Lake Research Partners,1.2,0.1,Live Phone,1.0,Indiana,8/26/24,9/2/24,37463,Destiny Scott Wells,DEM,,,,209297,600,lv,,lv,,9/13/24 08:40,"",https://www.nwitimes.com/news/state-regional/government-politics/elections/indiana-attorney-general-race-poll/article_7050143c-7132-11ef-9faa-a707d102a2f9.html,https://www.nwitimes.com/news/state-regional/government-politics/elections/indiana-attorney-general-race-poll/article_7050143c-7132-11ef-9faa-a707d102a2f9.html,https://bloximages.chicago2.vip.townnews.com/nwitimes.com/content/tncms/assets/v3/editorial/6/6a/66a733d6-713a-11ef-9b4e-c7eb2d0ecf5c/66e33c7497986.pdf.pdf,,"",true,DEM,9539,2024,Governor,0,,11/5/24,general,false,false,,REP,Braun,31063,Mike Braun,41.0
88151,940,Lake Research,"","",Lake Research Partners,165,Lake Research Partners,1.2,0.1,Live Phone,1.0,Indiana,8/26/24,9/2/24,37463,Destiny Scott Wells,DEM,,,,209297,600,lv,,lv,,9/13/24 08:40,"",https://www.nwitimes.com/news/state-regional/government-politics/elections/indiana-attorney-general-race-poll/article_7050143c-7132-11ef-9faa-a707d102a2f9.html,https://www.nwitimes.com/news/state-regional/government-politics/elections/indiana-attorney-general-race-poll/article_7050143c-7132-11ef-9faa-a707d102a2f9.html,https://bloximages.chicago2.vip.townnews.com/nwitimes.com/content/tncms/assets/v3/editorial/6/6a/66a733d6-713a-11ef-9b4e-c7eb2d0ecf5c/66e33c7497986.pdf.pdf,,"",true,DEM,9539,2024,Governor,0,,11/5/24,general,false,false,,LIB,Rainwater,37464,Donald G. Rainwater,9.0
88026,1347,Cygnal,"","",Cygnal,67,Cygnal,2.1,-1.1,Live Phone/Text-to-Web,4.0,Washington,8/28/24,8/30/24,,"",,,,,207758,500,lv,,lv,,9/4/24 12:18,"",https://x.com/BrandiKruse/status/1830992125275828524,https://x.com/BrandiKruse/status/1830992125275828524,,,"",,,9546,2024,Governor,0,,11/5/24,general,false,false,,DEM,Ferguson,31118,Bob Ferguson,48.0
88026,1347,Cygnal,"","",Cygnal,67,Cygnal,2.1,-1.1,Live Phone/Text-to-Web,4.0,Washington,8/28/24,8/30/24,,"",,,,,207758,500,lv,,lv,,9/4/24 12:18,"",https://x.com/BrandiKruse/status/1830992125275828524,https://x.com/BrandiKruse/status/1830992125275828524,,,"",,,9546,2024,Governor,0,,11/5/24,general,false,false,,REP,Reichert,31119,David G. Reichert,44.5
88036,1893,Fabrizio/David Binder Research,42,AARP,Fabrizio Ward/David Binder Research,864,Fabrizio Ward/David Binder Research,,,Live Phone/Text-to-Web,2.0,Montana,8/25/24,8/29/24,,"",,,,,207860,600,lv,,lv,,9/5/24 13:32,"",https://www.aarp.org/pri/topics/voter-research/politics/montana-older-voter-survey-2024/?CMP=RDRCT-PRI-POLT,https://www.aarp.org/pri/topics/voter-research/politics/montana-older-voter-survey-2024/?CMP=RDRCT-PRI-POLT,https://www.aarp.org/content/dam/aarp/research/topics/voter-opinion-research/politics/montana-older-voter-survey-2024-annotated-questionnaire.doi.10.26419-2fres.00813.033.pdf,https://www.aarp.org/content/dam/aarp/research/topics/voter-opinion-research/politics/montana-older-voter-survey-2024.doi.10.26419-2fres.00813.034.pdf,"",,,9541,2024,Governor,0,,11/5/24,general,false,false,,DEM,Busse,31740,Ryan Busse,38.0
88036,1893,Fabrizio/David Binder Research,42,AARP,Fabrizio Ward/David Binder Research,864,Fabrizio Ward/David Binder Research,,,Live Phone/Text-to-Web,2.0,Montana,8/25/24,8/29/24,,"",,,,,207860,600,lv,,lv,,9/5/24 13:32,"",https://www.aarp.org/pri/topics/voter-research/politics/montana-older-voter-survey-2024/?CMP=RDRCT-PRI-POLT,https://www.aarp.org/pri/topics/voter-research/politics/montana-older-voter-survey-2024/?CMP=RDRCT-PRI-POLT,https://www.aarp.org/content/dam/aarp/research/topics/voter-opinion-research/politics/montana-older-voter-survey-2024-annotated-questionnaire.doi.10.26419-2fres.00813.033.pdf,https://www.aarp.org/content/dam/aarp/research/topics/voter-opinion-research/politics/montana-older-voter-survey-2024.doi.10.26419-2fres.00813.034.pdf,"",,,9541,2024,Governor,0,,11/5/24,general,false,false,,REP,Gianforte,31741,Greg Gianforte,54.0
88011,1516,East Carolina University,"","",East Carolina University Center for Survey Research,523,East Carolina University Center for Survey Research,2.6,-0.5,IVR/Text-to-Web,7.0,North Carolina,8/26/24,8/28/24,,"",,,,,207686,920,lv,,lv,,9/3/24 11:43,"",https://surveyresearch-ecu.reportablenews.com/pr/north-carolina-election-heats-up-trump-leads-harris-by-1-point-in-north-carolina-stein-widens-advantage-over-robinson-in-race-for-governor,https://surveyresearch-ecu.reportablenews.com/pr/north-carolina-election-heats-up-trump-leads-harris-by-1-point-in-north-carolina-stein-widens-advantage-over-robinson-in-race-for-governor,https://view.officeapps.live.com/op/view.aspx?src=https%3A%2F%2Fcdn.filestackcontent.com%2FVohogeQyRNS3yhWIAwOk&wdOrigin=BROWSELINK,https://view.officeapps.live.com/op/view.aspx?src=https%3A%2F%2Fcdn.filestackcontent.com%2FMNP1RnTniAUhS6vxhMbA&wdOrigin=BROWSELINK,"",,,9502,2024,Governor,0,,11/5/24,general,false,false,,DEM,Stein,30167,Joshua Harold Stein,46.6
88011,1516,East Carolina University,"","",East Carolina University Center for Survey Research,523,East Carolina University Center for Survey Research,2.6,-0.5,IVR/Text-to-Web,7.0,North Carolina,8/26/24,8/28/24,,"",,,,,207686,920,lv,,lv,,9/3/24 11:43,"",https://surveyresearch-ecu.reportablenews.com/pr/north-carolina-election-heats-up-trump-leads-harris-by-1-point-in-north-carolina-stein-widens-advantage-over-robinson-in-race-for-governor,https://surveyresearch-ecu.reportablenews.com/pr/north-carolina-election-heats-up-trump-leads-harris-by-1-point-in-north-carolina-stein-widens-advantage-over-robinson-in-race-for-governor,https://view.officeapps.live.com/op/view.aspx?src=https%3A%2F%2Fcdn.filestackcontent.com%2FVohogeQyRNS3yhWIAwOk&wdOrigin=BROWSELINK,https://view.officeapps.live.com/op/view.aspx?src=https%3A%2F%2Fcdn.filestackcontent.com%2FMNP1RnTniAUhS6vxhMbA&wdOrigin=BROWSELINK,"",,,9502,2024,Governor,0,,11/5/24,general,false,false,,REP,Robinson,30168,Mark Keith Robinson,40.6
